avaliacao_id,aluno_id,disciplina,nota,data
10274,514,História,72.1,2024-08-25
10275,514,Geografia,60.3,2024-08-25
10276,514,Português,47.8,2024-11-10
10277,514,Matemática,36.3,2024-11-10
10278,514,Ciências,41.2,2024-11-10
10279,514,História,68.6,2024-11-10
10280,514,Geografia,66.5,2024-11-10
10281,515,Português,72.6,2024-03-15
10282,515,Matemática,29.7,2024-03-15
10283,515,Ciências,48.6,2024-03-15
10284,515,História,70.8,2024-03-15
10285,515,Geografia,72.0,2024-03-15
10286,515,Português,88.7,2024-05-20
10287,515,Matemática,16.0,2024-05-20
10288,515,Ciências,52.9,2024-05-20
10289,515,História,84.2,2024-05-20
10290,515,Geografia,100.0,2024-05-20
10291,515,Português,58.8,2024-08-25
10292,515,Matemática,64.2,2024-08-25
10293,515,Ciências,72.0,2024-08-25
10294,515,História,43.0,2024-08-25
10295,515,Geografia,76.7,2024-08-25
10296,515,Português,46.2,2024-11-10
10297,515,Matemática,40.3,2024-11-10
10298,515,Ciências,51.4,2024-11-10
10299,515,História,49.0,2024-11-10
10300,515,Geografia,78.1,2024-11-10
10301,516,Português,48.4,2024-03-15
10302,516,Matemática,55.9,2024-03-15
10303,516,Ciências,87.1,2024-03-15
10304,516,História,51.7,2024-03-15
10305,516,Geografia,44.1,2024-03-15
10306,516,Português,97.9,2024-05-20
10307,516,Matemática,27.7,2024-05-20
10308,516,Ciências,63.0,2024-05-20
10309,516,História,77.4,2024-05-20
10310,516,Geografia,42.7,2024-05-20
10311,516,Português,65.5,2024-08-25
10312,516,Matemática,0.0,2024-08-25
10313,516,Ciências,58.0,2024-08-25
10314,516,História,100.0,2024-08-25
10315,516,Geografia,99.9,2024-08-25
10316,516,Português,73.5,2024-11-10
10317,516,Matemática,68.5,2024-11-10
10318,516,Ciências,69.1,2024-11-10
10319,516,História,65.9,2024-11-10
10320,516,Geografia,66.6,2024-11-10
10321,517,Português,42.6,2024-03-15
10322,517,Matemática,55.0,2024-03-15
10323,517,Ciências,79.0,2024-03-15
10324,517,História,61.3,2024-03-15
10325,517,Geografia,65.8,2024-03-15
10326,517,Português,77.5,2024-05-20
10327,517,Matemática,21.5,2024-05-20
10328,517,Ciências,63.7,2024-05-20
10329,517,História,72.8,2024-05-20
10330,517,Geografia,63.1,2024-05-20
10331,517,Português,38.0,2024-08-25
10332,517,Matemática,68.7,2024-08-25
10333,517,Ciências,63.8,2024-08-25
10334,517,História,72.8,2024-08-25
10335,517,Geografia,74.1,2024-08-25
10336,517,Português,38.1,2024-11-10
10337,517,Matemática,34.1,2024-11-10
10338,517,Ciências,77.4,2024-11-10
10339,517,História,54.0,2024-11-10
10340,517,Geografia,58.9,2024-11-10
10341,518,Português,50.0,2024-03-15
10342,518,Matemática,28.0,2024-03-15
10343,518,Ciências,54.9,2024-03-15
10344,518,História,86.4,2024-03-15
10345,518,Geografia,91.4,2024-03-15
10346,518,Português,59.8,2024-05-20
10347,518,Matemática,13.7,2024-05-20
10348,518,Ciências,64.0,2024-05-20
10349,518,História,50.6,2024-05-20
10350,518,Geografia,59.4,2024-05-20
10351,518,Português,39.0,2024-08-25
10352,518,Matemática,60.4,2024-08-25
10353,518,Ciências,65.3,2024-08-25
10354,518,História,75.3,2024-08-25
10355,518,Geografia,79.8,2024-08-25
10356,518,Português,80.5,2024-11-10
10357,518,Matemática,41.4,2024-11-10
10358,518,Ciências,82.1,2024-11-10
10359,518,História,100.0,2024-11-10
10360,518,Geografia,64.6,2024-11-10
10361,519,Português,38.8,2024-03-15
10362,519,Matemática,52.3,2024-03-15
10363,519,Ciências,51.2,2024-03-15
10364,519,História,88.5,2024-03-15
10365,519,Geografia,62.4,2024-03-15
10366,519,Português,52.9,2024-05-20
10367,519,Matemática,74.0,2024-05-20
10368,519,Ciências,53.5,2024-05-20
10369,519,História,64.0,2024-05-20
10370,519,Geografia,53.9,2024-05-20
10371,519,Português,73.9,2024-08-25
10372,519,Matemática,27.6,2024-08-25
10373,519,Ciências,33.1,2024-08-25
10374,519,História,55.3,2024-08-25
10375,519,Geografia,77.1,2024-08-25
10376,519,Português,79.1,2024-11-10
10377,519,Matemática,20.2,2024-11-10
10378,519,Ciências,70.1,2024-11-10
10379,519,História,62.1,2024-11-10
10380,519,Geografia,33.6,2024-11-10
10381,520,Português,72.9,2024-03-15
10382,520,Matemática,67.3,2024-03-15
10383,520,Ciências,45.9,2024-03-15
10384,520,História,83.2,2024-03-15
10385,520,Geografia,66.1,2024-03-15
10386,520,Português,62.2,2024-05-20
10387,520,Matemática,48.9,2024-05-20
10388,520,Ciências,74.6,2024-05-20
10389,520,História,52.8,2024-05-20
10390,520,Geografia,65.1,2024-05-20
10391,520,Português,60.1,2024-08-25
10392,520,Matemática,45.5,2024-08-25
10393,520,Ciências,59.6,2024-08-25
10394,520,História,56.7,2024-08-25
10395,520,Geografia,61.2,2024-08-25
10396,520,Português,68.7,2024-11-10
10397,520,Matemática,25.4,2024-11-10
10398,520,Ciências,62.2,2024-11-10
10399,520,História,54.4,2024-11-10
10400,520,Geografia,61.5,2024-11-10
10401,521,Português,35.1,2024-03-15
10402,521,Matemática,61.4,2024-03-15
10403,521,Ciências,55.3,2024-03-15
10404,521,História,49.1,2024-03-15
10405,521,Geografia,76.9,2024-03-15
10406,521,Português,56.3,2024-05-20
10407,521,Matemática,20.5,2024-05-20
10408,521,Ciências,39.4,2024-05-20
10409,521,História,75.2,2024-05-20
10410,521,Geografia,45.8,2024-05-20
10411,521,Português,43.3,2024-08-25
10412,521,Matemática,21.7,2024-08-25
10413,521,Ciências,76.5,2024-08-25
10414,521,História,72.8,2024-08-25
10415,521,Geografia,62.0,2024-08-25
10416,521,Português,47.7,2024-11-10
10417,521,Matemática,84.4,2024-11-10
10418,521,Ciências,79.8,2024-11-10
10419,521,História,60.6,2024-11-10
10420,521,Geografia,56.5,2024-11-10
10421,522,Português,48.5,2024-03-15
10422,522,Matemática,27.4,2024-03-15
10423,522,Ciências,27.8,2024-03-15
10424,522,História,63.4,2024-03-15
10425,522,Geografia,25.0,2024-03-15
10426,522,Português,41.4,2024-05-20
10427,522,Matemática,25.8,2024-05-20
10428,522,Ciências,87.0,2024-05-20
10429,522,História,55.6,2024-05-20
10430,522,Geografia,45.2,2024-05-20
10431,522,Português,71.3,2024-08-25
10432,522,Matemática,26.0,2024-08-25
10433,522,Ciências,66.5,2024-08-25
10434,522,História,47.5,2024-08-25
10435,522,Geografia,31.8,2024-08-25
10436,522,Português,52.3,2024-11-10
10437,522,Matemática,80.2,2024-11-10
10438,522,Ciências,83.7,2024-11-10
10439,522,História,69.9,2024-11-10
10440,522,Geografia,71.8,2024-11-10
10441,523,Português,93.5,2024-03-15
10442,523,Matemática,56.4,2024-03-15
10443,523,Ciências,70.2,2024-03-15
10444,523,História,48.4,2024-03-15
10445,523,Geografia,42.2,2024-03-15
10446,523,Português,39.3,2024-05-20
10447,523,Matemática,26.4,2024-05-20
10448,523,Ciências,67.5,2024-05-20
10449,523,História,58.3,2024-05-20
10450,523,Geografia,55.8,2024-05-20
10451,523,Português,61.6,2024-08-25
10452,523,Matemática,64.7,2024-08-25
10453,523,Ciências,69.2,2024-08-25
10454,523,História,66.3,2024-08-25
10455,523,Geografia,76.1,2024-08-25
10456,523,Português,30.1,2024-11-10
10457,523,Matemática,45.7,2024-11-10
10458,523,Ciências,68.5,2024-11-10
10459,523,História,95.7,2024-11-10
10460,523,Geografia,72.4,2024-11-10
10461,524,Português,64.5,2024-03-15
10462,524,Matemática,52.6,2024-03-15
10463,524,Ciências,100.0,2024-03-15
10464,524,História,49.5,2024-03-15
10465,524,Geografia,72.1,2024-03-15
10466,524,Português,40.4,2024-05-20
10467,524,Matemática,48.0,2024-05-20
10468,524,Ciências,55.9,2024-05-20
10469,524,História,66.9,2024-05-20
10470,524,Geografia,87.0,2024-05-20
10471,524,Português,73.4,2024-08-25
10472,524,Matemática,55.5,2024-08-25
10473,524,Ciências,66.4,2024-08-25
10474,524,História,86.6,2024-08-25
10475,524,Geografia,78.7,2024-08-25
10476,524,Português,71.8,2024-11-10
10477,524,Matemática,63.7,2024-11-10
10478,524,Ciências,57.7,2024-11-10
10479,524,História,48.5,2024-11-10
10480,524,Geografia,71.0,2024-11-10
10481,525,Português,59.4,2024-03-15
10482,525,Matemática,44.2,2024-03-15
10483,525,Ciências,55.3,2024-03-15
10484,525,História,47.8,2024-03-15
10485,525,Geografia,67.4,2024-03-15
10486,525,Português,55.3,2024-05-20
10487,525,Matemática,29.9,2024-05-20
10488,525,Ciências,54.3,2024-05-20
10489,525,História,61.6,2024-05-20
10490,525,Geografia,62.3,2024-05-20
10491,525,Português,53.0,2024-08-25
10492,525,Matemática,34.2,2024-08-25
10493,525,Ciências,40.5,2024-08-25
10494,525,História,80.8,2024-08-25
10495,525,Geografia,64.8,2024-08-25
10496,525,Português,49.1,2024-11-10
10497,525,Matemática,47.4,2024-11-10
10498,525,Ciências,79.8,2024-11-10
10499,525,História,56.4,2024-11-10
10500,525,Geografia,59.6,2024-11-10
10501,526,Português,59.3,2024-03-15
10502,526,Matemática,35.1,2024-03-15
10503,526,Ciências,72.7,2024-03-15
10504,526,História,75.7,2024-03-15
10505,526,Geografia,43.5,2024-03-15
10506,526,Português,79.5,2024-05-20
10507,526,Matemática,77.9,2024-05-20
10508,526,Ciências,92.2,2024-05-20
10509,526,História,63.6,2024-05-20
10510,526,Geografia,87.7,2024-05-20
10511,526,Português,67.7,2024-08-25
10512,526,Matemática,48.8,2024-08-25
10513,526,Ciências,59.8,2024-08-25
10514,526,História,73.5,2024-08-25
10515,526,Geografia,56.5,2024-08-25
10516,526,Português,59.7,2024-11-10
10517,526,Matemática,53.2,2024-11-10
10518,526,Ciências,51.1,2024-11-10
10519,526,História,81.3,2024-11-10
10520,526,Geografia,73.4,2024-11-10
10521,527,Português,47.1,2024-03-15
10522,527,Matemática,34.4,2024-03-15
10523,527,Ciências,49.6,2024-03-15
10524,527,História,63.8,2024-03-15
10525,527,Geografia,61.1,2024-03-15
10526,527,Português,58.2,2024-05-20
10527,527,Matemática,54.0,2024-05-20
10528,527,Ciências,37.7,2024-05-20
10529,527,História,60.2,2024-05-20
10530,527,Geografia,56.4,2024-05-20
10531,527,Português,78.1,2024-08-25
10532,527,Matemática,48.6,2024-08-25
10533,527,Ciências,47.3,2024-08-25
10534,527,História,58.5,2024-08-25
10535,527,Geografia,71.5,2024-08-25
10536,527,Português,61.7,2024-11-10
10537,527,Matemática,47.6,2024-11-10
10538,527,Ciências,74.1,2024-11-10
10539,527,História,73.0,2024-11-10
10540,527,Geografia,59.2,2024-11-10
10541,528,Português,26.8,2024-03-15
10542,528,Matemática,53.1,2024-03-15
10543,528,Ciências,65.7,2024-03-15
10544,528,História,45.1,2024-03-15
10545,528,Geografia,75.9,2024-03-15
10546,528,Português,28.6,2024-05-20
10547,528,Matemática,35.5,2024-05-20
10548,528,Ciências,77.0,2024-05-20
10549,528,História,56.0,2024-05-20
10550,528,Geografia,45.0,2024-05-20
10551,528,Português,64.6,2024-08-25
10552,528,Matemática,51.3,2024-08-25
10553,528,Ciências,75.1,2024-08-25
10554,528,História,83.6,2024-08-25
10555,528,Geografia,88.5,2024-08-25
10556,528,Português,86.4,2024-11-10
10557,528,Matemática,38.6,2024-11-10
10558,528,Ciências,64.9,2024-11-10
10559,528,História,62.3,2024-11-10
10560,528,Geografia,68.3,2024-11-10
10561,529,Português,72.0,2024-03-15
10562,529,Matemática,60.5,2024-03-15
10563,529,Ciências,79.7,2024-03-15
10564,529,História,90.7,2024-03-15
10565,529,Geografia,68.6,2024-03-15
10566,529,Português,57.7,2024-05-20
10567,529,Matemática,28.2,2024-05-20
10568,529,Ciências,51.3,2024-05-20
10569,529,História,69.4,2024-05-20
10570,529,Geografia,45.6,2024-05-20
10571,529,Português,48.3,2024-08-25
10572,529,Matemática,22.9,2024-08-25
10573,529,Ciências,64.4,2024-08-25
10574,529,História,27.8,2024-08-25
10575,529,Geografia,59.5,2024-08-25
10576,529,Português,69.6,2024-11-10
10577,529,Matemática,43.7,2024-11-10
10578,529,Ciências,58.0,2024-11-10
10579,529,História,48.0,2024-11-10
10580,529,Geografia,79.1,2024-11-10
10581,530,Português,93.9,2024-03-15
10582,530,Matemática,51.9,2024-03-15
10583,530,Ciências,82.0,2024-03-15
10584,530,História,49.0,2024-03-15
10585,530,Geografia,75.3,2024-03-15
10586,530,Português,77.7,2024-05-20
10587,530,Matemática,24.2,2024-05-20
10588,530,Ciências,46.8,2024-05-20
10589,530,História,78.4,2024-05-20
10590,530,Geografia,73.9,2024-05-20
10591,530,Português,89.7,2024-08-25
10592,530,Matemática,24.8,2024-08-25
10593,530,Ciências,60.2,2024-08-25
10594,530,História,61.6,2024-08-25
10595,530,Geografia,80.3,2024-08-25
10596,530,Português,61.4,2024-11-10
10597,530,Matemática,66.1,2024-11-10
10598,530,Ciências,59.9,2024-11-10
10599,530,História,56.9,2024-11-10
10600,530,Geografia,53.5,2024-11-10
10601,531,Português,47.3,2024-03-15
10602,531,Matemática,77.1,2024-03-15
10603,531,Ciências,94.8,2024-03-15
10604,531,História,87.1,2024-03-15
10605,531,Geografia,66.5,2024-03-15
10606,531,Português,80.3,2024-05-20
10607,531,Matemática,4.3,2024-05-20
10608,531,Ciências,61.2,2024-05-20
10609,531,História,87.2,2024-05-20
10610,531,Geografia,21.7,2024-05-20
10611,531,Português,61.0,2024-08-25
10612,531,Matemática,62.3,2024-08-25
10613,531,Ciências,69.5,2024-08-25
10614,531,História,64.0,2024-08-25
10615,531,Geografia,48.8,2024-08-25
10616,531,Português,81.8,2024-11-10
10617,531,Matemática,31.3,2024-11-10
10618,531,Ciências,64.7,2024-11-10
10619,531,História,69.4,2024-11-10
10620,531,Geografia,72.7,2024-11-10
10621,532,Português,52.6,2024-03-15
10622,532,Matemática,29.5,2024-03-15
10623,532,Ciências,54.8,2024-03-15
10624,532,História,75.9,2024-03-15
10625,532,Geografia,71.3,2024-03-15
10626,532,Português,59.7,2024-05-20
10627,532,Matemática,55.0,2024-05-20
10628,532,Ciências,61.6,2024-05-20
10629,532,História,53.5,2024-05-20
10630,532,Geografia,69.9,2024-05-20
10631,532,Português,74.7,2024-08-25
10632,532,Matemática,25.5,2024-08-25
10633,532,Ciências,58.7,2024-08-25
10634,532,História,74.4,2024-08-25
10635,532,Geografia,80.2,2024-08-25
10636,532,Português,62.7,2024-11-10
10637,532,Matemática,65.8,2024-11-10
10638,532,Ciências,36.1,2024-11-10
10639,532,História,72.7,2024-11-10
10640,532,Geografia,55.7,2024-11-10
10641,533,Português,44.4,2024-03-15
10642,533,Matemática,35.8,2024-03-15
10643,533,Ciências,54.5,2024-03-15
10644,533,História,42.1,2024-03-15
10645,533,Geografia,70.6,2024-03-15
10646,533,Português,70.9,2024-05-20
10647,533,Matemática,19.5,2024-05-20
10648,533,Ciências,80.9,2024-05-20
10649,533,História,75.1,2024-05-20
10650,533,Geografia,49.2,2024-05-20
10651,533,Português,49.9,2024-08-25
10652,533,Matemática,41.0,2024-08-25
10653,533,Ciências,72.3,2024-08-25
10654,533,História,90.7,2024-08-25
10655,533,Geografia,65.2,2024-08-25
10656,533,Português,77.0,2024-11-10
10657,533,Matemática,42.6,2024-11-10
10658,533,Ciências,62.4,2024-11-10
10659,533,História,62.5,2024-11-10
10660,533,Geografia,67.9,2024-11-10
10661,534,Português,66.9,2024-03-15
10662,534,Matemática,56.3,2024-03-15
10663,534,Ciências,55.7,2024-03-15
10664,534,História,64.3,2024-03-15
10665,534,Geografia,73.3,2024-03-15
10666,534,Português,84.2,2024-05-20
10667,534,Matemática,25.9,2024-05-20
10668,534,Ciências,35.5,2024-05-20
10669,534,História,85.1,2024-05-20
10670,534,Geografia,65.3,2024-05-20
10671,534,Português,29.8,2024-08-25
10672,534,Matemática,19.3,2024-08-25
10673,534,Ciências,78.1,2024-08-25
10674,534,História,66.9,2024-08-25
10675,534,Geografia,67.5,2024-08-25
10676,534,Português,89.6,2024-11-10
10677,534,Matemática,61.5,2024-11-10
10678,534,Ciências,44.6,2024-11-10
10679,534,História,83.6,2024-11-10
10680,534,Geografia,94.3,2024-11-10
10681,535,Português,46.1,2024-03-15
10682,535,Matemática,36.3,2024-03-15
10683,535,Ciências,65.6,2024-03-15
10684,535,História,82.7,2024-03-15
10685,535,Geografia,88.3,2024-03-15
10686,535,Português,100.0,2024-05-20
10687,535,Matemática,26.3,2024-05-20
10688,535,Ciências,70.2,2024-05-20
10689,535,História,57.4,2024-05-20
10690,535,Geografia,68.4,2024-05-20
10691,535,Português,19.7,2024-08-25
10692,535,Matemática,70.3,2024-08-25
10693,535,Ciências,51.4,2024-08-25
10694,535,História,66.6,2024-08-25
10695,535,Geografia,95.4,2024-08-25
10696,535,Português,47.1,2024-11-10
10697,535,Matemática,57.8,2024-11-10
10698,535,Ciências,65.0,2024-11-10
10699,535,História,63.3,2024-11-10
10700,535,Geografia,71.0,2024-11-10
10701,536,Português,89.8,2024-03-15
10702,536,Matemática,31.1,2024-03-15
10703,536,Ciências,62.5,2024-03-15
10704,536,História,87.2,2024-03-15
10705,536,Geografia,53.5,2024-03-15
10706,536,Português,59.7,2024-05-20
10707,536,Matemática,45.6,2024-05-20
10708,536,Ciências,89.2,2024-05-20
10709,536,História,80.1,2024-05-20
10710,536,Geografia,65.5,2024-05-20
10711,536,Português,64.9,2024-08-25
10712,536,Matemática,30.6,2024-08-25
10713,536,Ciências,45.2,2024-08-25
10714,536,História,78.3,2024-08-25
10715,536,Geografia,46.8,2024-08-25
10716,536,Português,92.7,2024-11-10
10717,536,Matemática,29.5,2024-11-10
10718,536,Ciências,69.5,2024-11-10
10719,536,História,84.9,2024-11-10
10720,536,Geografia,87.4,2024-11-10
10721,537,Português,54.6,2024-03-15
10722,537,Matemática,54.8,2024-03-15
10723,537,Ciências,77.9,2024-03-15
10724,537,História,63.3,2024-03-15
10725,537,Geografia,66.8,2024-03-15
10726,537,Português,70.3,2024-05-20
10727,537,Matemática,67.3,2024-05-20
10728,537,Ciências,79.0,2024-05-20
10729,537,História,57.0,2024-05-20
10730,537,Geografia,50.8,2024-05-20
10731,537,Português,50.6,2024-08-25
10732,537,Matemática,10.9,2024-08-25
10733,537,Ciências,87.1,2024-08-25
10734,537,História,49.6,2024-08-25
10735,537,Geografia,28.9,2024-08-25
10736,537,Português,72.2,2024-11-10
10737,537,Matemática,65.4,2024-11-10
10738,537,Ciências,56.1,2024-11-10
10739,537,História,57.5,2024-11-10
10740,537,Geografia,85.1,2024-11-10
10741,538,Português,59.9,2024-03-15
10742,538,Matemática,42.0,2024-03-15
10743,538,Ciências,55.9,2024-03-15
10744,538,História,57.5,2024-03-15
10745,538,Geografia,68.6,2024-03-15
10746,538,Português,61.9,2024-05-20
10747,538,Matemática,26.0,2024-05-20
10748,538,Ciências,63.7,2024-05-20
10749,538,História,67.5,2024-05-20
10750,538,Geografia,74.9,2024-05-20
10751,538,Português,82.8,2024-08-25
10752,538,Matemática,37.8,2024-08-25
10753,538,Ciências,49.6,2024-08-25
10754,538,História,71.9,2024-08-25
10755,538,Geografia,59.0,2024-08-25
10756,538,Português,50.0,2024-11-10
10757,538,Matemática,34.2,2024-11-10
10758,538,Ciências,13.0,2024-11-10
10759,538,História,45.7,2024-11-10
10760,538,Geografia,61.0,2024-11-10
10761,539,Português,83.3,2024-03-15
10762,539,Matemática,53.2,2024-03-15
10763,539,Ciências,93.7,2024-03-15
10764,539,História,64.3,2024-03-15
10765,539,Geografia,61.1,2024-03-15
10766,539,Português,63.5,2024-05-20
10767,539,Matemática,18.8,2024-05-20
10768,539,Ciências,63.0,2024-05-20
10769,539,História,62.5,2024-05-20
10770,539,Geografia,55.0,2024-05-20
10771,539,Português,62.4,2024-08-25
10772,539,Matemática,57.2,2024-08-25
10773,539,Ciências,58.2,2024-08-25
10774,539,História,74.5,2024-08-25
10775,539,Geografia,56.0,2024-08-25
10776,539,Português,64.4,2024-11-10
10777,539,Matemática,57.8,2024-11-10
10778,539,Ciências,58.7,2024-11-10
10779,539,História,57.3,2024-11-10
10780,539,Geografia,69.7,2024-11-10
10781,540,Português,61.4,2024-03-15
10782,540,Matemática,36.4,2024-03-15
10783,540,Ciências,82.5,2024-03-15
10784,540,História,27.3,2024-03-15
10785,540,Geografia,71.3,2024-03-15
10786,540,Português,61.6,2024-05-20
10787,540,Matemática,28.2,2024-05-20
10788,540,Ciências,42.6,2024-05-20
10789,540,História,61.3,2024-05-20
10790,540,Geografia,70.8,2024-05-20
10791,540,Português,60.7,2024-08-25
10792,540,Matemática,81.7,2024-08-25
10793,540,Ciências,68.0,2024-08-25
10794,540,História,72.9,2024-08-25
10795,540,Geografia,69.6,2024-08-25
10796,540,Português,40.4,2024-11-10
10797,540,Matemática,60.4,2024-11-10
10798,540,Ciências,61.7,2024-11-10
10799,540,História,76.9,2024-11-10
10800,540,Geografia,56.2,2024-11-10
10801,541,Português,51.7,2024-03-15
10802,541,Matemática,41.6,2024-03-15
10803,541,Ciências,64.3,2024-03-15
10804,541,História,46.7,2024-03-15
10805,541,Geografia,51.0,2024-03-15
10806,541,Português,44.9,2024-05-20
10807,541,Matemática,24.5,2024-05-20
10808,541,Ciências,90.5,2024-05-20
10809,541,História,68.7,2024-05-20
10810,541,Geografia,23.0,2024-05-20
10811,541,Português,58.1,2024-08-25
10812,541,Matemática,65.5,2024-08-25
10813,541,Ciências,65.1,2024-08-25
10814,541,História,50.9,2024-08-25
10815,541,Geografia,74.8,2024-08-25
10816,541,Português,63.9,2024-11-10
